debt_stress_id,scenario_id,structure,fiscal_year,quarter,period_end,opening_term_principal,scheduled_principal_due,scheduled_principal_paid,cash_sweep,maturity_term_payment,ending_term_principal,opening_revolver,revolver_draws,revolver_repayments,maturity_revolver_payment,ending_revolver,ending_bank_debt,retained_debt_proxy,gross_funded_debt,cash_interest_paid,nominal_revolver_availability,usable_revolver_availability,drawability_status,unsupported_maturity_gap,status,source_ids,upstream_ids,limitations
P6D-0144,SEVERE_MITIGATED,proposed,FY2028,Q1,2028-01-31,541.2586396192396061121271841,16.25,0,0,0,541.2586396192396061121271841,293.8,0,0,0,293.8,835.0586396192396061121271841,62.619,897.6776396192396061121271841,2.5713487311742208087547614,0,0,continued_after_analytical_warning,0,MANDATORY_PAYMENT_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0145,SEVERE_MITIGATED,proposed,FY2028,Q2,2028-04-30,541.2586396192396061121271841,16.25,16.25,0,0,525.0086396192396061121271841,293.8,0,0,0,293.8,818.8086396192396061121271841,62.619,881.4276396192396061121271841,16.96027933124727282955399678,0,0,continued_after_analytical_warning,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0146,SEVERE_MITIGATED,proposed,FY2028,Q3,2028-07-31,525.0086396192396061121271841,16.25,16.25,0,0,508.7586396192396061121271841,293.8,0,16.0731641616753258123942801,0,277.7268358383246741876057199,786.485475457564280299732904,62.619,849.104475457564280299732904,15.7848010683933351518229737,16.0731641616753258123942801,16.0731641616753258123942801,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0147,SEVERE_MITIGATED,proposed,FY2028,Q4,2028-10-31,508.7586396192396061121271841,16.25,16.25,0,0,492.5086396192396061121271841,277.7268358383246741876057199,0.15904688933943151128817786,24.52491882108661753254861049,0,253.3609639065774881663452873,745.8696035258170942784724714,62.619,808.4886035258170942784724714,14.3151928574369371407245894,40.4390360934225118336547127,40.4390360934225118336547127,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0148,SEVERE_MITIGATED,proposed,FY2029,Q1,2029-01-31,492.5086396192396061121271841,16.25,16.25,0,0,476.2586396192396061121271841,253.3609639065774881663452873,1.26727688950893918049468271,10.816417572851881192775051,0,243.811823223234546154064919,720.0704628424741522661921031,62.619,782.6894628424741522661921031,12.90715372602242072982514758,49.988176776765453845935081,49.988176776765453845935081,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0149,SEVERE_MITIGATED,proposed,FY2029,Q2,2029-04-30,476.2586396192396061121271841,16.25,16.25,0,0,460.0086396192396061121271841,243.811823223234546154064919,0,37.4048231286266329391687606,0,206.4070000946079132148961584,666.4156397138475193270233425,62.619,729.0346397138475193270233425,11.38758933914012532154439015,87.3929999053920867851038416,87.3929999053920867851038416,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0150,SEVERE_MITIGATED,proposed,FY2029,Q3,2029-07-31,460.0086396192396061121271841,16.25,16.25,0,0,443.7586396192396061121271841,206.4070000946079132148961584,10.44406903505828587441331687,11.51693294316580782880194166,0,205.3341361865003912605075336,649.0927758057399973726347177,62.619,711.7117758057399973726347177,10.8039590373716800591306151,88.4658638134996087394924664,88.4658638134996087394924664,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0151,SEVERE_MITIGATED,proposed,FY2029,Q4,2029-10-31,443.7586396192396061121271841,16.25,16.25,0,0,427.5086396192396061121271841,205.3341361865003912605075336,9.55492508196472387905138073,13.28068303706778136328147156,0,201.6083782313973337762774427,629.1170178506369398884046268,62.619,691.7360178506369398884046268,10.49769711995945262714308469,92.1916217686026662237225573,92.1916217686026662237225573,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0152,SEVERE_MITIGATED,proposed,FY2030,Q1,2030-01-31,427.5086396192396061121271841,16.25,16.25,0,0,411.2586396192396061121271841,201.6083782313973337762774427,16.10559523344844820631662043,0.28644846503723023700785136,0,217.4275249998085517455862117,628.6861646190481578577133958,62.619,691.3051646190481578577133958,10.3297172460716363513658365,76.3724750001914482544137883,76.3724750001914482544137883,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0153,SEVERE_MITIGATED,proposed,FY2030,Q2,2030-04-30,411.2586396192396061121271841,16.25,16.25,0,0,395.0086396192396061121271841,217.4275249998085517455862117,8.05695555815505379677479897,16.25212976297672504482291517,0,209.2323507949868804975380956,604.2409904142264866096652797,62.619,666.8599904142264866096652797,10.125902765741783307024937,84.5676492050131195024619044,84.5676492050131195024619044,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0154,SEVERE_MITIGATED,proposed,FY2030,Q3,2030-07-31,395.0086396192396061121271841,16.25,16.25,0,0,378.7586396192396061121271841,209.2323507949868804975380956,8.18924701853064369656670275,15.98970985352554603373053521,0,201.4318879599919781603742632,580.1905275792315842725014473,62.619,642.8095275792315842725014473,9.727624458758595869431011391,92.3681120400080218396257368,92.3681120400080218396257368,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0155,SEVERE_MITIGATED,proposed,FY2030,Q4,2030-10-31,378.7586396192396061121271841,16.25,16.25,0,0,362.5086396192396061121271841,201.4318879599919781603742632,7.9130084659991035630131558,16.53767036236295009465464302,0,192.807226063628131628732776,555.3158656828677377408599601,62.619,617.9348656828677377408599601,9.325843342449288222897447242,100.992773936371868371267224,100.992773936371868371267224,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0156,SEVERE_MITIGATED,proposed,FY2031,Q1,2031-01-31,362.5086396192396061121271841,16.25,16.25,0,0,346.2586396192396061121271841,192.807226063628131628732776,15.17648148379639879189332842,2.12948463200757316384200052,0,205.8542229154169572567841039,552.112862534656563368911288,62.619,614.731862534656563368911288,9.094822438338705106492110781,0,0,continued_after_analytical_warning,552.112862534656563368911288,MATURITY_SHORTFALL,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0157,SEVERE_MITIGATED,existing,FY2026,Q2,2026-04-30,462.5,6.25,6.25,0,0,456.25,207.39771875,195.2291697365978496036757031,0,0,402.6268884865978496036757032,858.8768884865978496036757032,62.619,921.4958884865978496036757032,15.71772103971831549497090689,66.1731115134021503963242968,66.1731115134021503963242968,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0158,SEVERE_MITIGATED,existing,FY2026,Q3,2026-07-31,456.25,6.25,6.25,0,0,450,402.6268884865978496036757032,4.12517759056319385325418461,8.79410195689751870649483669,0,397.9579641202635247504350512,847.9579641202635247504350512,62.619,910.5769641202635247504350512,18.41531073055743009779580146,70.8420358797364752495649488,70.8420358797364752495649488,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0159,SEVERE_MITIGATED,existing,FY2026,Q4,2026-10-31,450,6.25,6.25,0,0,443.75,397.9579641202635247504350512,4.01845052608659400640146721,9.20944053063792813958233415,0,392.7669741157121906172541843,836.5169741157121906172541843,62.619,899.1359741157121906172541843,18.17691150968397507014516875,76.0330258842878093827458157,76.0330258842878093827458157,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0160,SEVERE_MITIGATED,existing,FY2027,Q1,2027-01-31,443.75,6.25,6.25,0,0,437.5,392.7669741157121906172541843,14.49696089044654705992800004,0,0,407.2639350061587376771821843,844.7639350061587376771821843,62.619,907.3829350061587376771821843,18.06397816551713135498565352,61.5360649938412623228178157,61.5360649938412623228178157,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0161,SEVERE_MITIGATED,existing,FY2027,Q2,2027-04-30,437.5,6.25,6.25,0,0,431.25,407.2639350061587376771821843,7.17885575685469995361674696,0.33820907151479590755117631,0,414.1045816914986417232477549,845.3545816914986417232477549,62.619,907.9735816914986417232477549,18.18946095044961446779480972,54.6954183085013582767522451,54.6954183085013582767522451,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0162,SEVERE_MITIGATED,existing,FY2027,Q3,2027-07-31,431.25,6.25,6.25,0,0,425,414.1045816914986417232477549,8.56201642501749197756014345,0,0,422.6665981165161337008078983,847.6665981165161337008078983,62.619,910.2855981165161337008078983,18.21383517650131277854528505,46.1334018834838662991921017,46.1334018834838662991921017,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0163,SEVERE_MITIGATED,existing,FY2027,Q4,2027-10-31,425,6.25,6.25,0,0,418.75,422.6665981165161337008078983,8.11994982864207353970987,0,0,430.7865479451582072405177683,849.5365479451582072405177683,62.619,912.1555479451582072405177683,18.26056843938602322687403507,38.0134520548417927594822317,38.0134520548417927594822317,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0164,SEVERE_MITIGATED,existing,FY2028,Q1,2028-01-31,418.75,6.25,6.25,0,0,412.5,430.7865479451582072405177683,25.61687548341689215372371384,0,0,456.4034234285750993942414822,868.9034234285750993942414822,62.619,931.5224234285750993942414822,18.41822421459111296247847522,12.3965765714249006057585178,12.3965765714249006057585178,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0165,SEVERE_MITIGATED,existing,FY2028,Q2,2028-04-30,412.5,6.25,6.25,0,0,406.25,456.4034234285750993942414822,1.44916878983231589217291813,30.52908284514324075419160769,0,427.3235093732641745322227926,833.5735093732641745322227926,62.619,896.1925093732641745322227926,17.59890491234201040125329326,41.4764906267358254677772074,41.4764906267358254677772074,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0166,SEVERE_MITIGATED,existing,FY2028,Q3,2028-07-31,406.25,6.25,6.25,0,0,400,427.3235093732641745322227926,1.00035121755874413346566207,30.92623308351305028791636846,0,397.3976275073098683777720862,797.3976275073098683777720862,62.619,860.0166275073098683777720862,16.04021039437535904271522802,71.4023724926901316222279138,71.4023724926901316222279138,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0167,SEVERE_MITIGATED,existing,FY2028,Q4,2028-10-31,400,6.25,6.25,0,0,393.75,397.3976275073098683777720862,0.22627212734664785713387459,34.38922335334832133820606384,0,363.234676281308194896699897,756.984676281308194896699897,62.619,819.603676281308194896699897,14.51811356318244968091283276,105.565323718691805103300103,105.565323718691805103300103,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0168,SEVERE_MITIGATED,existing,FY2029,Q1,2029-01-31,393.75,6.25,6.25,0,0,387.5,363.234676281308194896699897,1.332024976332553565952648,20.68578768053351274187226037,0,343.8809135771072357207802846,731.3809135771072357207802846,62.619,793.9999135771072357207802846,13.1025317051644035661859035,124.9190864228927642792197154,124.9190864228927642792197154,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0169,SEVERE_MITIGATED,existing,FY2029,Q2,2029-04-30,387.5,6.25,6.25,0,0,381.25,343.8809135771072357207802846,0,47.21751444586944955381835222,0,296.6633991312377861669619324,677.9133991312377861669619324,62.619,740.5323991312377861669619324,11.57489802189730870689479852,172.1366008687622138330380676,172.1366008687622138330380676,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0170,SEVERE_MITIGATED,existing,FY2029,Q3,2029-07-31,381.25,6.25,6.25,0,0,375,296.6633991312377861669619324,0.50788706427293212685350952,11.39034033167063020514735629,0,285.7809458638400880886680856,660.7809458638400880886680856,62.619,723.3999458638400880886680856,10.99436967808150393522539312,0,0,existing_contractual_drawability_not_reconstructed,660.7809458638400880886680856,MATURITY_SHORTFALL,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0171,MODERATE_NO_WAIVER,proposed,FY2026,Q2,2026-04-30,650,16.25,16.25,0,0,633.75,29.89771875,83.14093729303857799284278996,0,0,113.03865604303857799284279,746.78865604303857799284279,62.619,809.40765604303857799284279,13.41024113953104624366126085,180.76134395696142200715721,180.76134395696142200715721,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0172,MODERATE_NO_WAIVER,proposed,FY2026,Q3,2026-07-31,633.75,16.25,16.25,0,0,617.5,113.03865604303857799284279,8.5508379262706168279130489,2.28272567264091338950081445,0,119.3067682966682814312550245,736.8067682966682814312550245,62.619,799.4257682966682814312550245,14.0975130086878459550478218,174.4932317033317185687449755,174.4932317033317185687449755,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0173,MODERATE_NO_WAIVER,proposed,FY2026,Q4,2026-10-31,617.5,16.25,16.25,0,0,601.25,119.3067682966682814312550245,7.07689879915155669831899351,2.92331421049058784237659764,0,123.4603528853292502871974204,724.7103528853292502871974204,62.619,787.3293528853292502871974204,13.89226519720170350060195105,170.3396471146707497128025796,170.3396471146707497128025796,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0174,MODERATE_NO_WAIVER,proposed,FY2027,Q1,2027-01-31,601.25,16.25,16.25,0,0,585,123.4603528853292502871974204,0,0,0,123.4603528853292502871974204,708.4603528853292502871974204,62.619,771.0793528853292502871974204,13.66388822002152272835187785,170.3396471146707497128025796,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0175,MODERATE_NO_WAIVER,proposed,FY2027,Q2,2027-04-30,585,16.25,16.25,0,0,568.75,123.4603528853292502871974204,0,0,0,123.4603528853292502871974204,692.2103528853292502871974204,62.619,754.8293528853292502871974204,12.91526195780152528025571279,170.3396471146707497128025796,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0176,MODERATE_NO_WAIVER,proposed,FY2027,Q3,2027-07-31,568.75,16.25,16.25,0,0,552.5,123.4603528853292502871974204,0,2.28148310992211480341836435,0,121.178869775407135483779056,673.678869775407135483779056,62.619,736.297869775407135483779056,12.17718756293582451135894132,172.621130224592864516220944,0,no_waiver_drawability_shutoff,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0177,MODERATE_NO_WAIVER,proposed,FY2027,Q4,2027-10-31,552.5,16.25,16.25,0,0,536.25,121.178869775407135483779056,0,16.32938309039482270905148416,0,104.8494866850123127747275718,641.0994866850123127747275718,62.619,703.7184866850123127747275718,11.29570158607256494399740054,188.9505133149876872252724282,0,no_waiver_drawability_shutoff,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0178,MODERATE_NO_WAIVER,proposed,FY2028,Q1,2028-01-31,536.25,16.25,16.25,0,0,520,104.8494866850123127747275718,0,9.50542630678497922805470327,0,95.34406037822733354667286848,615.3440603782273335466728685,62.619,677.9630603782273335466728685,10.38156150851709834349860233,198.4559396217726664533271315,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0179,MODERATE_NO_WAIVER,proposed,FY2028,Q2,2028-04-30,520,16.25,16.25,0,0,503.75,95.34406037822733354667286848,0,1.00905657668830753738757391,0,94.33500380153902600928529457,598.0850038015390260092852946,62.619,660.7040038015390260092852946,10.0542549395764859297524413,199.4649961984609739907147054,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0180,MODERATE_NO_WAIVER,proposed,FY2028,Q3,2028-07-31,503.75,16.25,16.25,0,0,487.5,94.33500380153902600928529457,0,2.57499550022924481591329019,0,91.76000830130978119337200438,579.2600083013097811933720044,62.619,641.8790083013097811933720044,9.757914661895040610478611162,202.0399916986902188066279956,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0181,MODERATE_NO_WAIVER,proposed,FY2028,Q4,2028-10-31,487.5,16.25,16.25,0,0,471.25,91.76000830130978119337200438,0,3.77652607906416397385012166,0,87.98348222224561721952188272,559.2334822222456172195218827,62.619,621.8524822222456172195218827,9.438846540925277701536366534,205.8165177777543827804781173,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0182,MODERATE_NO_WAIVER,proposed,FY2029,Q1,2029-01-31,471.25,16.25,16.25,0,0,455,87.98348222224561721952188272,0,0,0,87.98348222224561721952188272,542.9834822222456172195218827,62.619,605.6024822222456172195218827,9.140925570500384262830646924,205.8165177777543827804781173,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0183,MODERATE_NO_WAIVER,proposed,FY2029,Q2,2029-04-30,455,16.25,16.25,0,0,438.75,87.98348222224561721952188272,0,0,0,87.98348222224561721952188272,526.7334822222456172195218827,62.619,589.3524822222456172195218827,8.874019320500384262830646924,205.8165177777543827804781173,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0184,MODERATE_NO_WAIVER,proposed,FY2029,Q3,2029-07-31,438.75,16.25,16.25,0,0,422.5,87.98348222224561721952188272,0,0,0,87.98348222224561721952188272,510.4834822222456172195218827,62.619,573.1024822222456172195218827,8.607113070500384262830646924,205.8165177777543827804781173,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0185,MODERATE_NO_WAIVER,proposed,FY2029,Q4,2029-10-31,422.5,16.25,16.25,0,0,406.25,87.98348222224561721952188272,0,2.18572672919110021526303384,0,85.79775549305451700425884888,492.0477554930545170042588489,62.619,554.6667554930545170042588489,8.32225653973723745351902251,208.0022445069454829957411511,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0186,MODERATE_NO_WAIVER,proposed,FY2030,Q1,2030-01-31,406.25,16.25,16.25,0,0,390,85.79775549305451700425884888,0,0,0,85.79775549305451700425884888,475.7977554930545170042588489,62.619,538.4167554930545170042588489,8.037400008973420441794951594,208.0022445069454829957411511,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0187,MODERATE_NO_WAIVER,proposed,FY2030,Q2,2030-04-30,390,16.25,16.25,0,0,373.75,85.79775549305451700425884888,0,0,0,85.79775549305451700425884888,459.5477554930545170042588489,62.619,522.1667554930545170042588489,7.770493758973420441794951594,208.0022445069454829957411511,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0188,MODERATE_NO_WAIVER,proposed,FY2030,Q3,2030-07-31,373.75,16.25,16.25,0,0,357.5,85.79775549305451700425884888,0,0,0,85.79775549305451700425884888,443.2977554930545170042588489,62.619,505.9167554930545170042588489,7.503587508973420441794951594,208.0022445069454829957411511,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0189,MODERATE_NO_WAIVER,proposed,FY2030,Q4,2030-10-31,357.5,16.25,16.25,0,0,341.25,85.79775549305451700425884888,0,6.68312337146715879806134137,0,79.11463212158735820619750751,420.3646321215873582061975075,62.619,482.9836321215873582061975075,7.181796108286271012562842623,214.6853678784126417938024925,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
