quarterly_stress_id,scenario_id,scenario_family,structure,fiscal_year,quarter,period_start,period_end,revenue,lender_base_ebitda,lender_base_ebitda_margin_percent,cash_tax_proxy,working_capital_cash_flow,capital_expenditures,other_operating_cash_uses,cfads_before_cash_interest,cash_interest_paid,scheduled_principal_paid,retained_obligation_paid,dividends_paid,repurchases_paid,dividends_suspended,repurchases_suspended,revolver_draws,revolver_repayments,cash_sweep,ending_term_principal,ending_revolver,ending_cash,minimum_usable_liquidity,peak_period_end_revolver,mandatory_payment_failure_months,cash_floor_shortfall,scheduled_principal_shortfall,cash_interest_shortfall,retained_obligation_shortfall,maturity_principal_due,maturity_principal_paid,maturity_principal_shortfall,unsupported_maturity_gap,classification,review_status,source_ids,upstream_ids,limitations
P6Q-0062,MODERATE_UNMITIGATED,moderate,existing,FY2028,Q1,2027-11-01,2028-01-31,400.0139974500762493125,32.02342248019818221976622422,8.005575475941905198323741787,-2.376458633934622498366743558,15.6462681290860333851159268,-14.0004899107526687259375,0,31.29274206459692438057790747,10.23381566530694525220564229,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,1.398081013671916275120082,9.62450741296189540349234717,0,412.5,203.3075324772052877946800068,25,262.0651212854641912040413318,206.7348787145358087959586682,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0063,MODERATE_UNMITIGATED,moderate,existing,FY2028,Q2,2028-02-01,2028-04-30,452.44406499838918003125,63.18481683412258486027882335,13.9652217195837322875299713,-9.428958881808315284489924586,-2.581229433135867538623284199,-15.83554227494362130109375,0,35.33908624423478073607186455,9.960652729246294924237781232,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,0,12.54593351498848581183408331,0,406.25,190.7615989622168019828459235,25,271.7235075025037717485479467,197.0764924974962282514520533,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0064,MODERATE_UNMITIGATED,moderate,existing,FY2028,Q3,2028-05-01,2028-07-31,495.235855453629136359375,63.32122089112719329755030611,12.7860735836919235432932142,-8.860851028982875488402092154,-1.8939425246526275919674813,-17.333254940877019772578125,0,35.23317239661467044460260767,9.650254277812816970776668101,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,0,12.75041811880185347382593956,0,400,178.0111808434149485090199839,25,284.3372297091568709091726092,184.4627702908431290908273908,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0065,MODERATE_UNMITIGATED,moderate,existing,FY2028,Q4,2028-08-01,2028-10-31,489.80926246845359615625,63.73308698899317473275278684,13.01181743027939068561819552,-9.04018599652974622448129046,-0.9298862289664109053890738,-17.14332418639587586546875,0,36.61969057710114173741367258,9.324141654435361073272107487,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,0,14.46304892266578066414156508,0,393.75,163.5481319207491678448784188,25,297.6554020712288532284164605,171.1445979287711467715835395,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0066,MODERATE_UNMITIGATED,moderate,existing,FY2029,Q1,2028-11-01,2029-01-31,400.0039971001399974062671875,32.02262189463617726521073007,8.005575475941905198323741788,-2.37639922246877413280428439,0.0015251835054796811689173,-14.00013989850489990921935156,0,15.64760795716798290435601143,9.153667362314424338359776844,6.25,1.6245,3.624999999999999999999999999,1.25,0,0,6.25555940514644143400376541,0,0,387.5,169.8036913258956092788821842,25,298.9963086741043907211178158,169.8036913258956092788821842,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0067,MODERATE_UNMITIGATED,moderate,existing,FY2029,Q2,2029-02-01,2029-04-30,452.4327538967642203017492189,63.18323721370173179565731637,13.96522171958373228752997129,-9.428723157836270076607812339,0.0016573267096452555663732,-15.83514638638674771056122266,0,37.92102499618835926405465458,8.969776817111568838756325147,6.25,1.6245,3.624999999999999999999999999,1.25,0,0,0,16.20174817907679042529832944,0,381.25,153.6019431468188188535838548,25,306.4392877848056355642917062,162.3607122151943644357082938,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0068,MODERATE_UNMITIGATED,moderate,existing,FY2029,Q3,2029-05-01,2029-07-31,495.2234745572427956309660157,63.31963786060491511771786737,12.7860735836919235432932142,-8.860629507707150916514882104,0.0018287507465853737688665,-17.33282160950349784708381055,0,37.12801549414085172788804121,8.604511151623368848044850632,6.25,1.6245,3.624999999999999999999999999,1.25,0,0,0,15.77400434251748287984319058,0,375,137.8279388043013359737406642,25,322.4992346032556749140931982,146.3007653967443250859068018,0,0,0,0,0,512.8279388043013359737406642,0,512.8279388043013359737406642,512.8279388043013359737406642,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0069,SEVERE_UNMITIGATED,severe,proposed,FY2026,Q2,2026-02-01,2026-04-30,384.5966848425,39.28740408283005596877055965,10.2152217195837322875299713,-4.409421874919011492192639912,-184.5157969353030785852827159,-13.4608839694875,-3.2,-166.2986986968795341087047962,15.9342836025858971579468871,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,205.4457322994654312666516832,0,0,633.75,235.3434510494654312666516832,25,58.4565489505345687333483168,235.3434510494654312666516832,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0070,SEVERE_UNMITIGATED,severe,proposed,FY2026,Q3,2026-05-01,2026-07-31,420.97152544875,38.039296805939422048852986,9.036073583691923543293214214,-3.5854919238445967622132465,16.014683605503179664396714,-14.73400339070625,-2.5,33.2344850968917549510364535,18.66961911474944716579242523,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,8.64788401785769221475597173,0,0,617.5,243.991335067323123481407655,25,49.808664932676876518592345,243.991335067323123481407655,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0071,SEVERE_UNMITIGATED,severe,proposed,FY2026,Q4,2026-08-01,2026-10-31,416.3586907725,38.5623817944504740475302303,9.261817430279390685618195516,-3.781179593371226011882557575,15.809503490193561167678363,-14.5725541770375,-2.5,33.51815151423530920332603572,18.50304954629824111215462274,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,8.19764803206293190882858702,0,0,601.25,252.188983099386055390236242,25,41.611016900613944609763758,252.188983099386055390236242,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0072,SEVERE_UNMITIGATED,severe,proposed,FY2027,Q1,2026-11-01,2027-01-31,340.020398342523375,14.46982468506440104999160289,4.255575475941905198323741791,0,13.5681565319945013700660506,-11.900713941988318125,-2.5,13.63726727507058429505765349,18.46350141592389951427195632,16.25,2.00775,3.624999999999999999999999999,1.25,0,0,27.95898414085331521921430283,0,0,585,280.1479672402393706094505448,25,13.6520327597606293905494552,280.1479672402393706094505448,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0073,SEVERE_UNMITIGATED,severe,proposed,FY2027,Q2,2027-02-01,2027-04-30,384.5870699253789375,39.28642189772798521737134038,10.2152217195837322875299713,-4.409311639372138516905335096,0.0025014541421265337632338,-13.4605474473882628125,0,21.41906426510971042172923908,18.6399426254078314142577814,16.25,2.00775,3.624999999999999999999999999,1.25,0,0,13.65203275976062939054945514,0,0,568.75,293.8,18.29840439946250839802091282,0,293.8,0,6.70159560053749160197908718,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0074,SEVERE_UNMITIGATED,severe,proposed,FY2027,Q3,2027-05-01,2027-07-31,420.96100116061378125,38.0383458235192735633017647,9.03607358369192354329321422,-3.585402286546500647294191175,0.0027602551325302287275681,-14.73363504062148234375,0,19.72206875148382080098514162,18.42210770833333333333333334,14.34061544261299586567272111,2.00775,2.416666666666666666666666666,0.8333333333333333333333333334,0,0,0,0,0,554.4093845573870041343272789,293.8,0,0,293.8,1,25,1.90938455738700413432727889,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0075,SEVERE_UNMITIGATED,severe,proposed,FY2027,Q4,2027-08-01,2027-10-31,416.3482818052306875,38.5614177349056127856790421,9.26181743027939068561819553,-3.781085063881391731232260525,0.0027258029028026952173835,-14.5721898631830740625,0,20.21086861074394968716416508,13.07340666014105457836677843,6.468211950602895108797386649,0.66925,0,0,0,0,0,0,0,547.9411726067841090255298923,293.8,0,0,293.8,3,25,9.781788049397104891202613351,5.041453362334295318544516858,1.3385,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0076,SEVERE_UNMITIGATED,severe,proposed,FY2028,Q1,2027-11-01,2028-01-31,340.011897832564811915625,14.4694629394472744399653531,4.255575475941905198323741791,0,0.0023022158667147858362833,-11.900416424139768417046875,0,2.5713487311742208087547614,2.5713487311742208087547614,0,0,0,0,0,0,0,0,0,547.9411726067841090255298923,293.8,0,0,293.8,3,25,16.25,15.40492985025946206045054988,1.7075,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0077,SEVERE_UNMITIGATED,severe,proposed,FY2028,Q2,2028-02-01,2028-04-30,398.1507771985824784275,43.6581154980704003242203646,10.96522171958373228752997131,-5.311352987001948862144883649,32.0373336585348705461590019,-13.9352772019503867449625,0,56.44881896765293526327198285,17.05127315542767047755816366,16.25,1.138333333333333333333333333,2.416666666666666666666666666,0.8333333333333333333333333334,0,0,0,0,0,531.6911726067841090255298923,293.8,18.75921247889193145238048585,0,293.8,1,25,0,0.085972586732561615954951067,0.5691666666666666666666666667,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0078,SEVERE_UNMITIGATED,severe,proposed,FY2028,Q3,2028-05-01,2028-07-31,450.66462846280251408703125,47.48235687051268933381257548,10.53607358369192354329321421,-5.528385901271152552706353088,29.5553832872862164091058058,-15.77326199619808799304609375,0,55.73609226032966519716593443,15.9478670420923376399334567,16.25,1.7075,3.624999999999999999999999999,1.25,0,0,0,10.71493769712925900961296358,0,515.4411726067841090255298923,283.0850623028707409903870364,25,0,293.8,0,8.20640030437069580050989343,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0079,SEVERE_UNMITIGATED,severe,proposed,FY2028,Q4,2028-08-01,2028-10-31,460.420706720346380386875,53.00279116884838854298449462,11.51181743027939068561819551,-6.77119718653666252456163178,28.3341955420845204571027842,-16.114724735212123313540625,0,58.45106478918412316198502204,14.56749813779147313468958966,16.25,1.7075,3.624999999999999999999999999,1.25,0,0,1.25720280743922023728185809,22.30826945883187026457729045,0,499.1911726067841090255298923,262.0339956514780909630916041,25,9.4577348896900387723311055,284.3422651103099612276688945,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0080,SEVERE_UNMITIGATED,severe,proposed,FY2029,Q1,2028-11-01,2029-01-31,388.0038771871357974840791719,28.15191415889357346612381439,7.255575475941905198323741791,-1.577599976068831288537507412,29.1491159280903734764619799,-13.58013570154975291194277101,0,42.14329440936536274210551588,13.20391646459982488365574589,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,2.38053354419765365887447483,8.57041148896319151732424482,0,482.9411726067841090255298923,255.8441177067125531046418341,25,29.3854708043242553780339211,264.4145291956757446219660789,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0081,SEVERE_UNMITIGATED,severe,proposed,FY2029,Q2,2029-02-01,2029-04-30,452.4327538967642203017492189,63.18323721370173179565731637,13.96522171958373228752997129,-9.428723157836270076607812339,30.56004479828804425222486941,-15.83514638638674771056122266,0,68.47941246776675826071315076,11.72281631397791548866214131,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,0,34.00709615378884277205100945,0,466.6911726067841090255298923,221.8370215529237103325908247,25,54.6166124000747480139908321,239.1833875999252519860091679,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0082,SEVERE_UNMITIGATED,severe,proposed,FY2029,Q3,2029-05-01,2029-07-31,495.2234745572427956309660157,63.31963786060491511771786737,12.7860735836919235432932142,-8.860629507707150916514882104,-5.5623637979150643405999348,-17.33282160950349784708381055,0,31.5638229454792020135192399,11.19545465957918865622730915,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,11.60171018735968789006189205,9.2205784732597012473538228,0,450.4411726067841090255298923,224.218153267023696975298894,25,69.581846732976303024701106,224.218153267023696975298894,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0083,SEVERE_UNMITIGATED,severe,proposed,FY2029,Q4,2029-08-01,2029-10-31,489.7970172368918848163460939,63.73149366181844990338446801,13.01181743027939068561819551,-9.039959991879832980825678429,-3.638182991584890842613500799,-17.14289560329121596857211328,0,33.91045507506251011137317553,10.94639323624178215462692039,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,10.73173755152178135282639103,10.94629939034250930957264617,0,434.1911726067841090255298923,224.0035914282029690185526389,25,69.7964085717970309814473611,224.0035914282029690185526389,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0084,SEVERE_UNMITIGATED,severe,proposed,FY2030,Q1,2029-11-01,2030-01-31,399.9939970002124939063320309,32.0218213290888113607790998,8.005575475941905198323741786,-2.376339812488212413450964282,-1.536121143932743278549447,-13.99978989500743728672162108,0,14.10957047766041838205706745,10.83656113514024982448683468,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,19.38849065747983144242976725,0,0,417.9411726067841090255298923,243.3920820856828004609824062,25,50.4079179143171995390175938,243.3920820856828004609824062,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0085,SEVERE_UNMITIGATED,severe,proposed,FY2030,Q2,2030-02-01,2030-04-30,452.4214430779168011962416752,63.181657632771389252362425,13.96522171958373228752997131,-9.428487439757324169855897156,0.001657285276477514434984,-15.83475050772708804186845863,0,37.92007697056345455507305322,10.69185739388168143236235829,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,9.27306838985246263442045424,13.83978796653423575713114916,0,401.6911726067841090255298923,238.8253625090010273382717112,25,54.9746374909989726617282888,238.8253625090010273382717112,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0086,SEVERE_UNMITIGATED,severe,proposed,FY2030,Q3,2030-05-01,2030-07-31,495.2110939703788645610752413,63.31805486965839999483992445,12.78607358369192354329321421,-8.86040799196945823774196924,0.0018287050278167091345221,-17.33238828896326025963763345,0,37.12708729375349820659484387,10.3536687396251017951666828,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,9.42549949788034541471743059,13.53741805200874182614559165,0,385.4411726067841090255298923,234.7134439548726309268435502,25,59.0865560451273690731564498,234.7134439548726309268435502,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0087,SEVERE_UNMITIGATED,severe,proposed,FY2030,Q4,2030-08-01,2030-10-31,489.7847723114609625192256851,63.72990037447690444213688346,13.01181743027939068561819553,-9.039733992880035985001157798,0.0018058881173999855761078,-17.14246703090113368817289898,0,37.54950523881313475453893449,10.01297240116724204063009724,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,9.16973411913205130351780181,14.04476695677794401742663905,0,369.1911726067841090255298923,229.838411117226738212934713,25,63.961588882773261787065287,229.838411117226738212934713,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0088,SEVERE_UNMITIGATED,severe,proposed,FY2031,Q1,2030-11-01,2031-01-31,399.9839971502874885939843726,32.02102078355558414049508032,8.005575475941905198323741786,-2.376280403992900208140628008,0.0015251072472576468757836,-13.99943990026006210078945304,0,15.64682558654987947844078288,9.844047879975318908131133787,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,16.8587222934254394296903509,0,0,352.9411726067841090255298923,246.6971334106521776426250638,25,63.556885949608755939994089,246.6971334106521776426250638,0,0,0,0,0,599.6383060174362866681549561,0,599.6383060174362866681549561,599.6383060174362866681549561,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0089,SEVERE_UNMITIGATED,severe,existing,FY2026,Q2,2026-02-01,2026-04-30,384.5966848425,39.28740408283005596877055965,10.2152217195837322875299713,-4.409421874919011492192639912,-184.5157969353030785852827159,-13.4608839694875,-3.2,-166.2986986968795341087047962,15.71772103971831549497090689,6.25,2.08775,3.624999999999999999999999999,1.25,0,0,195.2291697365978496036757031,0,0,456.25,402.6268884865978496036757032,25.00000000000000000000000005,66.17311151340215039632429685,402.6268884865978496036757032,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0090,SEVERE_UNMITIGATED,severe,existing,FY2026,Q3,2026-05-01,2026-07-31,420.97152544875,38.039296805939422048852986,9.036073583691923543293214214,-3.5854919238445967622132465,16.014683605503179664396714,-14.73400339070625,-2.5,33.2344850968917549510364535,18.44836661752020594225249981,6.25,2.08775,3.624999999999999999999999999,1.25,0,0,5.33320966377033380594809848,6.90657814314188281473205222,0,450,401.0535200072263005948917495,25,60.8399018496318165903761983,407.9600981503681834096238017,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0091,SEVERE_UNMITIGATED,severe,existing,FY2026,Q4,2026-08-01,2026-10-31,416.3586907725,38.5623817944504740475302303,9.261817430279390685618195516,-3.781179593371226011882557575,15.809503490193561167678363,-14.5725541770375,-2.5,33.51815151423530920332603572,18.27700554828478015923181336,6.25,2.08775,3.624999999999999999999999999,1.25,0,0,5.12082047207683997136014393,7.14921643802736901545436629,0,443.75,399.0251240412757715507975272,25,62.6256595206968594337481065,406.1743404793031405662518935,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0092,SEVERE_UNMITIGATED,severe,existing,FY2027,Q1,2026-11-01,2027-01-31,340.020398342523375,14.46982468506440104999160289,4.255575475941905198323741791,0,13.5681565319945013700660506,-11.900713941988318125,-2.5,13.63726727507058429505765349,18.2325621511522940368800359,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,17.72804487608170974182238241,0,0,437.5,416.7531689173574812926199097,25,52.0468310826425187073800903,416.7531689173574812926199097,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0093,SEVERE_UNMITIGATED,severe,existing,FY2027,Q2,2027-02-01,2027-04-30,384.5870699253789375,39.28642189772798521737134038,10.2152217195837322875299713,-4.409311639372138516905335096,0.0025014541421265337632338,-13.4605474473882628125,0,21.41906426510971042172923908,18.42801811896128819894155629,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,10.14170385385157777721231721,0,0,431.25,426.8948727712090590698322269,25,41.9051272287909409301677731,426.8948727712090590698322269,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0094,SEVERE_UNMITIGATED,severe,existing,FY2027,Q3,2027-05-01,2027-07-31,420.96100116061378125,38.0383458235192735633017647,9.03607358369192354329321422,-3.585402286546500647294191175,0.0027602551325302287275681,-14.73363504062148234375,0,19.72206875148382080098514162,18.52388088507159705397803966,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,11.93456213358777625299289804,0,0,425,438.8294349047968353228251249,25,29.9705650952031646771748751,438.8294349047968353228251249,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0095,SEVERE_UNMITIGATED,severe,existing,FY2027,Q4,2027-08-01,2027-10-31,416.3482818052306875,38.5614177349056127856790421,9.26181743027939068561819553,-3.781085063881391731232260525,0.0027258029028026952173835,-14.5721898631830740625,0,20.21086861074394968716416508,18.6436508621598715565210428,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,11.56553225141592186935687772,0,0,418.75,450.3949671562127571921820026,25,18.4050328437872428078179974,450.3949671562127571921820026,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0096,SEVERE_UNMITIGATED,severe,existing,FY2028,Q1,2027-11-01,2028-01-31,340.011897832564811915625,14.4694629394472744399653531,4.255575475941905198323741791,0,0.0023022158667147858362833,-11.900416424139768417046875,0,2.5713487311742208087547614,18.83760271478047222747364746,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,18.40503284378724280781799746,0,0,412.5,468.8,14.30627886018099138909911139,0,468.8,0,10.69372113981900861090088861,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
